chr17-15270000	chr17	15270000	15280000	+	11.0555616837337
chr17-15280000	chr17	15280000	15290000	+	11.005299267681
chr17-15290000	chr17	15290000	15300000	+	10.3914879284171
chr17-15300000	chr17	15300000	15310000	+	11.1056925294684
chr17-15310000	chr17	15310000	15320000	+	9.61887434440444
chr17-15320000	chr17	15320000	15330000	+	5.82407133992544
chr17-15330000	chr17	15330000	15340000	+	7.23036325391455
chr17-15340000	chr17	15340000	15350000	+	6.92277268093081
chr17-15350000	chr17	15350000	15360000	+	6.05168137036801
chr17-15360000	chr17	15360000	15370000	+	7.65626147882571
chr17-15370000	chr17	15370000	15380000	+	10.100608022896
chr17-15380000	chr17	15380000	15390000	+	13.1205104164546
chr17-15390000	chr17	15390000	15400000	+	13.2313269650171
chr17-15400000	chr17	15400000	15410000	+	11.8701946741123
chr17-15410000	chr17	15410000	15420000	+	10.8451355092019
chr17-15420000	chr17	15420000	15430000	+	14.0602758954756
chr17-15430000	chr17	15430000	15440000	+	11.9401683395473
chr17-15440000	chr17	15440000	15450000	+	14.941115422307
chr17-15450000	chr17	15450000	15460000	+	20.0244180601763
chr17-15460000	chr17	15460000	15470000	+	23.4247527829259
chr17-15470000	chr17	15470000	15480000	+	28.5015835073979
chr17-15480000	chr17	15480000	15490000	+	33.0501170749555
chr17-15490000	chr17	15490000	15500000	+	36.1676052468175
chr17-15500000	chr17	15500000	15510000	+	41.3008290922018
chr17-15510000	chr17	15510000	15520000	+	48.7766113332531
chr17-15520000	chr17	15520000	15530000	+	51.6768233757295
chr17-15530000	chr17	15530000	15540000	+	53.9394800731185
chr17-15540000	chr17	15540000	15550000	+	56.6469319033611
chr17-15550000	chr17	15550000	15560000	+	59.1803695737671
chr17-15560000	chr17	15560000	15570000	+	59.6878906789157
chr17-15570000	chr17	15570000	15580000	+	59.9958163623781
chr17-15580000	chr17	15580000	15590000	+	59.1109342112878
chr17-15590000	chr17	15590000	15600000	+	61.2076856068992
chr17-15600000	chr17	15600000	15610000	+	62.1062402881939
chr17-15610000	chr17	15610000	15620000	+	61.7266389692186
chr17-15620000	chr17	15620000	15630000	+	61.7829185604851
chr17-15630000	chr17	15630000	15640000	+	59.2003000021303
chr17-15640000	chr17	15640000	15650000	+	55.8837357937696
chr17-15650000	chr17	15650000	15660000	+	56.791116116034
chr17-15660000	chr17	15660000	15670000	+	53.9103224206262
chr17-15670000	chr17	15670000	15680000	+	48.7590870018354
chr17-15680000	chr17	15680000	15690000	+	39.1018506215949
chr17-15690000	chr17	15690000	15700000	+	31.3433761186122
chr17-15700000	chr17	15700000	15710000	+	23.1457807390944
chr17-15710000	chr17	15710000	15720000	+	13.4413829066385
chr17-15720000	chr17	15720000	15730000	+	8.76616400841613
chr17-15730000	chr17	15730000	15740000	+	5.38813145293448
chr17-15740000	chr17	15740000	15750000	+	-2.44743205669566
chr17-15750000	chr17	15750000	15760000	+	-15.3045231442202
chr17-15760000	chr17	15760000	15770000	+	-22.3248301254348
chr17-15770000	chr17	15770000	15780000	+	-21.5336986340281
chr17-15780000	chr17	15780000	15790000	+	-18.2808104437861
chr17-15790000	chr17	15790000	15800000	+	-3.9547082802577
chr17-15800000	chr17	15800000	15810000	+	5.30240821636211
chr17-15810000	chr17	15810000	15820000	+	13.5717115983291
chr17-15820000	chr17	15820000	15830000	+	15.6401397248023
chr17-15830000	chr17	15830000	15840000	+	21.3808848519088
chr17-15840000	chr17	15840000	15850000	+	28.9163015256347
chr17-15850000	chr17	15850000	15860000	+	33.8127194054789
chr17-15860000	chr17	15860000	15870000	+	35.336696421824
chr17-15870000	chr17	15870000	15880000	+	37.8287852544525
chr17-15880000	chr17	15880000	15890000	+	34.2363184052584
chr17-15890000	chr17	15890000	15900000	+	22.3672533736533
chr17-15900000	chr17	15900000	15910000	+	16.1202777360777
chr17-15910000	chr17	15910000	15920000	+	18.1685823586716
chr17-15920000	chr17	15920000	15930000	+	21.0111227600306
chr17-15930000	chr17	15930000	15940000	+	16.9247928323132
chr17-15940000	chr17	15940000	15950000	+	9.76441533864173
chr17-15950000	chr17	15950000	15960000	+	6.76991164946223
chr17-15960000	chr17	15960000	15970000	+	0.525727706652938
chr17-15970000	chr17	15970000	15980000	+	-3.83561422624618
chr17-15980000	chr17	15980000	15990000	+	-6.65208133262723
chr17-15990000	chr17	15990000	16000000	+	-10.3471957548006
chr17-16000000	chr17	16000000	16010000	+	-16.6881768400098
chr17-16010000	chr17	16010000	16020000	+	-34.4156896114926
chr17-16020000	chr17	16020000	16030000	+	-45.2624572265529
chr17-16030000	chr17	16030000	16040000	+	-50.2810895663891
chr17-16040000	chr17	16040000	16050000	+	-53.7398101298399
chr17-16050000	chr17	16050000	16060000	+	-57.0799944141491
chr17-16060000	chr17	16060000	16070000	+	-60.001484321275
chr17-16070000	chr17	16070000	16080000	+	-60.9006030372295
chr17-16080000	chr17	16080000	16090000	+	-60.0279698398293
chr17-16090000	chr17	16090000	16100000	+	-65.7897695517515
chr17-16100000	chr17	16100000	16110000	+	-67.4095823097042
chr17-16110000	chr17	16110000	16120000	+	-69.3326680573201
chr17-16120000	chr17	16120000	16130000	+	-68.0556305630124
chr17-16130000	chr17	16130000	16140000	+	-65.9537364912991
chr17-16140000	chr17	16140000	16150000	+	-64.5206021812339
chr17-16150000	chr17	16150000	16160000	+	-65.5992729775043
chr17-16160000	chr17	16160000	16170000	+	-65.2463957390756
chr17-16170000	chr17	16170000	16180000	+	-66.0463185112155
chr17-16180000	chr17	16180000	16190000	+	-70.199428852754
chr17-16190000	chr17	16190000	16200000	+	-69.4488411397596
chr17-16200000	chr17	16200000	16210000	+	-73.0014049089398
chr17-16210000	chr17	16210000	16220000	+	-71.2571256488275
chr17-16220000	chr17	16220000	16230000	+	-72.2569405502626
chr17-16230000	chr17	16230000	16240000	+	-71.3509586125812
chr17-16240000	chr17	16240000	16250000	+	-74.1438598592773
chr17-16250000	chr17	16250000	16260000	+	-76.7978801390416
chr17-16260000	chr17	16260000	16270000	+	-78.0380986934238
chr17-16270000	chr17	16270000	16280000	+	-78.6866070538225
chr17-16280000	chr17	16280000	16290000	+	-82.0353407426475
chr17-16290000	chr17	16290000	16300000	+	-81.0526250622163
chr17-16300000	chr17	16300000	16310000	+	-79.6331198181551
chr17-16310000	chr17	16310000	16320000	+	-80.8042186590411
chr17-16320000	chr17	16320000	16330000	+	-83.2438072628331
chr17-16330000	chr17	16330000	16340000	+	-85.142102893762
chr17-16340000	chr17	16340000	16350000	+	-85.6258907626983
chr17-16350000	chr17	16350000	16360000	+	-85.7103885561705
chr17-16360000	chr17	16360000	16370000	+	-83.4068841979219
chr17-16370000	chr17	16370000	16380000	+	-84.6527565592724
chr17-16380000	chr17	16380000	16390000	+	-83.9663606528539
chr17-16390000	chr17	16390000	16400000	+	-85.9090221673106
chr17-16400000	chr17	16400000	16410000	+	-87.204612083068
chr17-16410000	chr17	16410000	16420000	+	-88.8987818617298
chr17-16420000	chr17	16420000	16430000	+	-90.1450435990893
chr17-16430000	chr17	16430000	16440000	+	-91.038992350499
chr17-16440000	chr17	16440000	16450000	+	-90.2234814313746
chr17-16450000	chr17	16450000	16460000	+	-91.1744794704707
chr17-16460000	chr17	16460000	16470000	+	-92.093428048233
chr17-16470000	chr17	16470000	16480000	+	-93.6793354942877
chr17-16480000	chr17	16480000	16490000	+	-92.5048729326305
chr17-16490000	chr17	16490000	16500000	+	-90.7177564711738
chr17-16500000	chr17	16500000	16510000	+	-91.8171581261484
chr17-16510000	chr17	16510000	16520000	+	-91.9069386831324
chr17-16520000	chr17	16520000	16530000	+	-89.1874309434796
chr17-16530000	chr17	16530000	16540000	+	-89.5110683084127
chr17-16540000	chr17	16540000	16550000	+	-91.3584225384736
chr17-16550000	chr17	16550000	16560000	+	-90.6133950429231
chr17-16560000	chr17	16560000	16570000	+	-91.0401421081961
chr17-16570000	chr17	16570000	16580000	+	-88.4989621124907
chr17-16580000	chr17	16580000	16590000	+	-87.6304867108867
chr17-16590000	chr17	16590000	16600000	+	-89.5614250490022
chr17-16600000	chr17	16600000	16610000	+	-88.0045490811191
chr17-16610000	chr17	16610000	16620000	+	-88.9959424573331
chr17-16620000	chr17	16620000	16630000	+	-89.3083150903078
chr17-16630000	chr17	16630000	16640000	+	-89.1760304516603
chr17-16640000	chr17	16640000	16650000	+	-87.7599890027941
chr17-16650000	chr17	16650000	16660000	+	-87.3498823675475
chr17-16660000	chr17	16660000	16670000	+	-87.5418835496605
chr17-16670000	chr17	16670000	16680000	+	-86.3735145635279
chr17-16680000	chr17	16680000	16690000	+	-90.1435245216363
chr17-16690000	chr17	16690000	16700000	+	-90.3975783162402
chr17-16700000	chr17	16700000	16710000	+	-90.429869991946
chr17-16710000	chr17	16710000	16720000	+	-90.9295712354562
chr17-16720000	chr17	16720000	16730000	+	-91.6282316396178
chr17-16730000	chr17	16730000	16740000	+	-92.0908160187985
chr17-16740000	chr17	16740000	16750000	+	-92.2112226529263
chr17-16750000	chr17	16750000	16760000	+	-93.8747021505353
chr17-16760000	chr17	16760000	16770000	+	-92.727517478519
chr17-16770000	chr17	16770000	16780000	+	-95.5924875108129
chr17-16780000	chr17	16780000	16790000	+	-95.8488261696426
chr17-16790000	chr17	16790000	16800000	+	-97.2057360014524
chr17-16800000	chr17	16800000	16810000	+	-99.7060030457952
chr17-16810000	chr17	16810000	16820000	+	-98.3712114119625
chr17-16820000	chr17	16820000	16830000	+	-96.1442811205689
chr17-16830000	chr17	16830000	16840000	+	-95.1066009983548
chr17-16840000	chr17	16840000	16850000	+	-95.2961649390117
chr17-16850000	chr17	16850000	16860000	+	-94.1770982639917
chr17-16860000	chr17	16860000	16870000	+	-95.1099890826549
chr17-16870000	chr17	16870000	16880000	+	-95.1589134942974
chr17-16880000	chr17	16880000	16890000	+	-94.7409299059717
chr17-16890000	chr17	16890000	16900000	+	-94.6868326650116
chr17-16900000	chr17	16900000	16910000	+	-93.1206520046558
chr17-16910000	chr17	16910000	16920000	+	-94.6209607207147
chr17-16920000	chr17	16920000	16930000	+	-94.4820509901626
chr17-16930000	chr17	16930000	16940000	+	-95.1480553052742
chr17-16940000	chr17	16940000	16950000	+	-94.0513480404835
chr17-16950000	chr17	16950000	16960000	+	-95.3317559271235
chr17-16960000	chr17	16960000	16970000	+	-94.707116561169
chr17-16970000	chr17	16970000	16980000	+	-92.3906185330016
chr17-16980000	chr17	16980000	16990000	+	-90.6418173002594
chr17-16990000	chr17	16990000	17000000	+	-89.5506896790673
chr17-17000000	chr17	17000000	17010000	+	-84.1111001149781
chr17-17010000	chr17	17010000	17020000	+	-77.6291235042881
chr17-17020000	chr17	17020000	17030000	+	-76.7224061308561
chr17-17030000	chr17	17030000	17040000	+	-70.7973119827093
chr17-17040000	chr17	17040000	17050000	+	-69.8290582309176
chr17-17050000	chr17	17050000	17060000	+	-61.0164680775385
chr17-17060000	chr17	17060000	17070000	+	-55.7032743611107
chr17-17070000	chr17	17070000	17080000	+	-50.0097168591912
chr17-17080000	chr17	17080000	17090000	+	-48.2721661418975
chr17-17090000	chr17	17090000	17100000	+	-39.4011572852805
chr17-17100000	chr17	17100000	17110000	+	-32.3818467617034
chr17-17110000	chr17	17110000	17120000	+	-33.6261421330128
chr17-17120000	chr17	17120000	17130000	+	-23.0822024762667
chr17-17130000	chr17	17130000	17140000	+	-19.7046424047508
chr17-17140000	chr17	17140000	17150000	+	-14.6554554935081
chr17-17420000	chr17	17420000	17430000	+	-14.3844038534782
chr17-17430000	chr17	17430000	17440000	+	-29.0643090228072
chr17-17440000	chr17	17440000	17450000	+	-34.7235289427434
chr17-17450000	chr17	17450000	17460000	+	-35.3961747761162
chr17-17460000	chr17	17460000	17470000	+	-26.9279983518401
chr17-17470000	chr17	17470000	17480000	+	-23.7049556528233
chr17-17480000	chr17	17480000	17490000	+	-22.483169268517
chr17-17490000	chr17	17490000	17500000	+	-23.2780118356466
chr17-17500000	chr17	17500000	17510000	+	-21.5994057626345
chr17-17510000	chr17	17510000	17520000	+	-24.5148200586781
chr17-17520000	chr17	17520000	17530000	+	-24.0776009050673
chr17-17530000	chr17	17530000	17540000	+	-20.2631770516473
chr17-17540000	chr17	17540000	17550000	+	-16.4867878265684
chr17-17550000	chr17	17550000	17560000	+	-18.7541347084575
chr17-17560000	chr17	17560000	17570000	+	-25.0768843380375
chr17-17570000	chr17	17570000	17580000	+	-31.1767954578897
chr17-17580000	chr17	17580000	17590000	+	-36.6767850768873
chr17-17590000	chr17	17590000	17600000	+	-35.298683581208
chr17-17600000	chr17	17600000	17610000	+	-33.7102389140941
chr17-17610000	chr17	17610000	17620000	+	-28.4972211814014
chr17-17620000	chr17	17620000	17630000	+	-19.5266597779022
chr17-17630000	chr17	17630000	17640000	+	-13.6698621273366
chr17-17640000	chr17	17640000	17650000	+	-9.17688532332507
chr17-17650000	chr17	17650000	17660000	+	-3.29953450373802
chr17-17660000	chr17	17660000	17670000	+	5.31217306802504
chr17-17670000	chr17	17670000	17680000	+	15.8579876310811
chr17-17680000	chr17	17680000	17690000	+	24.6366038086243
chr17-17690000	chr17	17690000	17700000	+	29.3583498407377
chr17-17700000	chr17	17700000	17710000	+	34.6561881459522
chr17-17710000	chr17	17710000	17720000	+	41.1741649219684
chr17-17720000	chr17	17720000	17730000	+	40.4321727136147
chr17-17730000	chr17	17730000	17740000	+	37.6575151905657
chr17-17740000	chr17	17740000	17750000	+	33.9998642738954
chr17-17750000	chr17	17750000	17760000	+	25.6433112035633
chr17-17760000	chr17	17760000	17770000	+	11.2642697843837
chr17-17770000	chr17	17770000	17780000	+	6.14779739741155
chr17-17780000	chr17	17780000	17790000	+	-6.85127040665519
chr17-17790000	chr17	17790000	17800000	+	-27.9712327095498
chr17-17800000	chr17	17800000	17810000	+	-41.6970024123742
chr17-17810000	chr17	17810000	17820000	+	-51.3689836782768
chr17-17820000	chr17	17820000	17830000	+	-59.5074177966968
chr17-17830000	chr17	17830000	17840000	+	-66.2379306709987
chr17-17840000	chr17	17840000	17850000	+	-70.3261372916652
chr17-17850000	chr17	17850000	17860000	+	-66.5257264363039
chr17-17860000	chr17	17860000	17870000	+	-64.7104510029072
chr17-17870000	chr17	17870000	17880000	+	-63.2001177462881
chr17-17880000	chr17	17880000	17890000	+	-61.2687794445836
chr17-17890000	chr17	17890000	17900000	+	-52.5538591817986
chr17-17900000	chr17	17900000	17910000	+	-43.0001250944472
chr17-17910000	chr17	17910000	17920000	+	-35.0257519425579
chr17-17920000	chr17	17920000	17930000	+	-24.5730494517579
chr17-17930000	chr17	17930000	17940000	+	-15.08545331765
chr17-17940000	chr17	17940000	17950000	+	-9.28583912745841
chr17-17950000	chr17	17950000	17960000	+	-11.9554223297593
chr17-17960000	chr17	17960000	17970000	+	-10.1634497489173
chr17-17970000	chr17	17970000	17980000	+	-12.2014065321442
chr17-17980000	chr17	17980000	17990000	+	-9.55559634432023
chr17-17990000	chr17	17990000	18000000	+	-10.6380162824249
chr17-18000000	chr17	18000000	18010000	+	-16.6486351698051
chr17-18010000	chr17	18010000	18020000	+	-25.5517777231409
chr17-18020000	chr17	18020000	18030000	+	-37.5163242958685
chr17-18030000	chr17	18030000	18040000	+	-53.5672911641789
chr17-18040000	chr17	18040000	18050000	+	-61.2517418706078
chr17-18050000	chr17	18050000	18060000	+	-64.2937792325943
chr17-18060000	chr17	18060000	18070000	+	-71.7046357885978
chr17-18070000	chr17	18070000	18080000	+	-78.9284144988824
chr17-18080000	chr17	18080000	18090000	+	-84.4875726352426
chr17-18090000	chr17	18090000	18100000	+	-87.3326009485974
chr17-18100000	chr17	18100000	18110000	+	-94.0526634125291
chr17-18110000	chr17	18110000	18120000	+	-96.6857434733432
chr17-18120000	chr17	18120000	18130000	+	-96.7789098933339
chr17-18130000	chr17	18130000	18140000	+	-95.4229152174255
chr17-18140000	chr17	18140000	18150000	+	-95.1283479622118
chr17-18150000	chr17	18150000	18160000	+	-95.8118149570747
chr17-18160000	chr17	18160000	18170000	+	-95.6746261450686
chr17-18170000	chr17	18170000	18180000	+	-95.4006982493553
chr17-18180000	chr17	18180000	18190000	+	-94.9404738907284
chr17-18190000	chr17	18190000	18200000	+	-93.7169231103886
chr17-18200000	chr17	18200000	18210000	+	-91.4227276022932
chr17-18210000	chr17	18210000	18220000	+	-87.9667761387901
chr17-18220000	chr17	18220000	18230000	+	-82.7950051250905
chr17-18230000	chr17	18230000	18240000	+	-82.0384466210786
chr17-18240000	chr17	18240000	18250000	+	-76.7102901892842
chr17-18290000	chr17	18290000	18300000	+	-80.1322620672172
chr17-18300000	chr17	18300000	18310000	+	-82.8528627912848
chr17-18310000	chr17	18310000	18320000	+	-89.287059277496
chr17-18320000	chr17	18320000	18330000	+	-90.9934281268038
chr17-18330000	chr17	18330000	18340000	+	-91.922998332618
chr17-18340000	chr17	18340000	18350000	+	-93.6056023453395
chr17-18350000	chr17	18350000	18360000	+	-95.2996463721834
chr17-18360000	chr17	18360000	18370000	+	-97.2578031125828
chr17-18370000	chr17	18370000	18380000	+	-97.0040886068009
chr17-18380000	chr17	18380000	18390000	+	-98.1408816540998
chr17-18390000	chr17	18390000	18400000	+	-100.266946784701
chr17-18400000	chr17	18400000	18410000	+	-100.135253520991
chr17-18410000	chr17	18410000	18420000	+	-100.052474328632
chr17-18420000	chr17	18420000	18430000	+	-99.7566209057836
chr17-18430000	chr17	18430000	18440000	+	-99.448759354571
chr17-18440000	chr17	18440000	18450000	+	-99.0194642708171
chr17-18450000	chr17	18450000	18460000	+	-100.358804053742
chr17-18460000	chr17	18460000	18470000	+	-98.5585304228414
chr17-18470000	chr17	18470000	18480000	+	-99.1390595308843
chr17-18480000	chr17	18480000	18490000	+	-98.8846812183479
chr17-18490000	chr17	18490000	18500000	+	-98.6361503813423
chr17-18500000	chr17	18500000	18510000	+	-97.5787218537149
chr17-18510000	chr17	18510000	18520000	+	-93.6701044336485
chr17-18520000	chr17	18520000	18530000	+	-94.3331041936672
chr17-18530000	chr17	18530000	18540000	+	-95.4363017904151
chr17-18540000	chr17	18540000	18550000	+	-94.9641260562705
chr17-18550000	chr17	18550000	18560000	+	-93.5241854087642
chr17-18560000	chr17	18560000	18570000	+	-93.0026458549887
chr17-18570000	chr17	18570000	18580000	+	-91.6842032635799
chr17-18580000	chr17	18580000	18590000	+	-91.058597477455
chr17-18590000	chr17	18590000	18600000	+	-90.2568812602954
chr17-18600000	chr17	18600000	18610000	+	-91.9226201509605
chr17-18610000	chr17	18610000	18620000	+	-93.2331175586822
chr17-18620000	chr17	18620000	18630000	+	-91.9665132985546
chr17-18630000	chr17	18630000	18640000	+	-91.7582307806273
chr17-18640000	chr17	18640000	18650000	+	-90.4019178744901
chr17-18650000	chr17	18650000	18660000	+	-90.7395180637956
chr17-18660000	chr17	18660000	18670000	+	-90.5165057532008
chr17-18670000	chr17	18670000	18680000	+	-91.0179140397202
chr17-18680000	chr17	18680000	18690000	+	-89.8654176434602
chr17-18690000	chr17	18690000	18700000	+	-89.5049625712266
chr17-18700000	chr17	18700000	18710000	+	-84.3432121016668
chr17-18710000	chr17	18710000	18720000	+	-82.44987558994
chr17-18720000	chr17	18720000	18730000	+	-83.481490817324
chr17-18730000	chr17	18730000	18740000	+	-81.2964271660038
chr17-18740000	chr17	18740000	18750000	+	-79.9263689429685
chr17-18750000	chr17	18750000	18760000	+	-82.93579550212
chr17-18760000	chr17	18760000	18770000	+	-83.8470981381921
chr17-18770000	chr17	18770000	18780000	+	-85.7133353313456
chr17-18780000	chr17	18780000	18790000	+	-88.5479181745683
chr17-18790000	chr17	18790000	18800000	+	-88.6046625295161
chr17-18800000	chr17	18800000	18810000	+	-89.7855162389732
chr17-18810000	chr17	18810000	18820000	+	-88.9830065883345
chr17-18820000	chr17	18820000	18830000	+	-85.4987722789329
chr17-18830000	chr17	18830000	18840000	+	-84.4986958034464
chr17-18840000	chr17	18840000	18850000	+	-88.4779968650647
chr17-18850000	chr17	18850000	18860000	+	-86.7223876064106
chr17-18860000	chr17	18860000	18870000	+	-88.0663049655593
chr17-18870000	chr17	18870000	18880000	+	-86.1256262512682
chr17-18880000	chr17	18880000	18890000	+	-86.9691355254759
chr17-18890000	chr17	18890000	18900000	+	-84.7095587828974
chr17-18900000	chr17	18900000	18910000	+	-82.9732963166397
chr17-18910000	chr17	18910000	18920000	+	-84.5237566267595
chr17-18920000	chr17	18920000	18930000	+	-86.9585555871831
chr17-18930000	chr17	18930000	18940000	+	-86.4987349775113
chr17-19090000	chr17	19090000	19100000	+	-83.8801955108193
chr17-19100000	chr17	19100000	19110000	+	-85.5670668044664
chr17-19110000	chr17	19110000	19120000	+	-85.0683563655891
chr17-19120000	chr17	19120000	19130000	+	-86.1672362746598
chr17-19130000	chr17	19130000	19140000	+	-83.8881552687758
chr17-19140000	chr17	19140000	19150000	+	-82.9270243058305
chr17-19150000	chr17	19150000	19160000	+	-83.4309980668926
chr17-19160000	chr17	19160000	19170000	+	-86.0172203823792
chr17-19170000	chr17	19170000	19180000	+	-87.2295239125322
chr17-19180000	chr17	19180000	19190000	+	-86.3538579074301
chr17-19190000	chr17	19190000	19200000	+	-87.0071617823612
chr17-19200000	chr17	19200000	19210000	+	-87.2143680131732
chr17-19210000	chr17	19210000	19220000	+	-90.0051204378155
chr17-19220000	chr17	19220000	19230000	+	-90.01060417746
chr17-19230000	chr17	19230000	19240000	+	-91.400941324107
chr17-19240000	chr17	19240000	19250000	+	-92.8797747790266
chr17-19250000	chr17	19250000	19260000	+	-93.2457199215824
chr17-19260000	chr17	19260000	19270000	+	-92.7620763627542
chr17-19270000	chr17	19270000	19280000	+	-93.922022913195
chr17-19280000	chr17	19280000	19290000	+	-95.3883463595604
chr17-19290000	chr17	19290000	19300000	+	-95.5003810125733
chr17-19300000	chr17	19300000	19310000	+	-96.207889866369
chr17-19310000	chr17	19310000	19320000	+	-94.534858233753
chr17-19320000	chr17	19320000	19330000	+	-93.3320695852962
chr17-19330000	chr17	19330000	19340000	+	-93.1518276814373
chr17-19340000	chr17	19340000	19350000	+	-92.1854383399962
chr17-19350000	chr17	19350000	19360000	+	-91.8797942329212
chr17-19360000	chr17	19360000	19370000	+	-90.241097967891
chr17-19370000	chr17	19370000	19380000	+	-88.5788091964333
chr17-19380000	chr17	19380000	19390000	+	-87.6295522375178
chr17-19390000	chr17	19390000	19400000	+	-88.0723515572574
chr17-19400000	chr17	19400000	19410000	+	-85.4681584581079
chr17-19410000	chr17	19410000	19420000	+	-86.9729218946384
chr17-19420000	chr17	19420000	19430000	+	-86.4246330798519
chr17-19430000	chr17	19430000	19440000	+	-85.9900816960844
chr17-19440000	chr17	19440000	19450000	+	-84.5036268616745
chr17-19450000	chr17	19450000	19460000	+	-84.4849330619954
chr17-19460000	chr17	19460000	19470000	+	-84.7466713946423
chr17-19470000	chr17	19470000	19480000	+	-85.4582267571362
chr17-19480000	chr17	19480000	19490000	+	-88.5997404233146
chr17-19490000	chr17	19490000	19500000	+	-87.7136173393975
chr17-19500000	chr17	19500000	19510000	+	-91.4932105690161
chr17-19510000	chr17	19510000	19520000	+	-91.6362260334269
chr17-19520000	chr17	19520000	19530000	+	-91.8498449442
chr17-19530000	chr17	19530000	19540000	+	-93.2270845409023
chr17-19540000	chr17	19540000	19550000	+	-96.6964547384791
chr17-19550000	chr17	19550000	19560000	+	-98.1869407085728
chr17-19560000	chr17	19560000	19570000	+	-98.5149425104556
chr17-19570000	chr17	19570000	19580000	+	-97.9722381816014
chr17-19580000	chr17	19580000	19590000	+	-96.9942882597371
chr17-19590000	chr17	19590000	19600000	+	-98.0294172807612
chr17-19600000	chr17	19600000	19610000	+	-96.8341790512263
chr17-19610000	chr17	19610000	19620000	+	-97.9667749214372
chr17-19620000	chr17	19620000	19630000	+	-97.2780889616188
chr17-19630000	chr17	19630000	19640000	+	-95.4085795424212
chr17-19640000	chr17	19640000	19650000	+	-94.2009843983877
chr17-19650000	chr17	19650000	19660000	+	-92.1122309277085
chr17-19660000	chr17	19660000	19670000	+	-91.1778020335931
chr17-19670000	chr17	19670000	19680000	+	-92.0201193871883
chr17-19680000	chr17	19680000	19690000	+	-90.4912316562675
chr17-19690000	chr17	19690000	19700000	+	-91.2051466938999
chr17-19700000	chr17	19700000	19710000	+	-91.5976329411926
chr17-19710000	chr17	19710000	19720000	+	-90.046750508057
chr17-19720000	chr17	19720000	19730000	+	-91.2367127111232
chr17-19730000	chr17	19730000	19740000	+	-92.6708984092677
chr17-19740000	chr17	19740000	19750000	+	-91.9792113654476
chr17-19750000	chr17	19750000	19760000	+	-91.9728259444997
chr17-19760000	chr17	19760000	19770000	+	-91.3495609315895
chr17-19770000	chr17	19770000	19780000	+	-90.5936934073634
chr17-19780000	chr17	19780000	19790000	+	-92.2800181205992
chr17-19790000	chr17	19790000	19800000	+	-91.5676540472331
chr17-19800000	chr17	19800000	19810000	+	-92.3006392550385
chr17-19810000	chr17	19810000	19820000	+	-93.7732149161701
chr17-19820000	chr17	19820000	19830000	+	-94.0749190928028
chr17-19830000	chr17	19830000	19840000	+	-93.3864846981529
chr17-19840000	chr17	19840000	19850000	+	-92.7229161267915
chr17-19850000	chr17	19850000	19860000	+	-93.4210773208373
chr17-19860000	chr17	19860000	19870000	+	-94.4760948055298
chr17-19870000	chr17	19870000	19880000	+	-92.951954017257
chr17-19880000	chr17	19880000	19890000	+	-92.4264939119291
chr17-19890000	chr17	19890000	19900000	+	-91.7356896885489
chr17-19900000	chr17	19900000	19910000	+	-91.9147922763285
chr17-19910000	chr17	19910000	19920000	+	-90.5806855358272
chr17-19920000	chr17	19920000	19930000	+	-91.1407974982164
chr17-19930000	chr17	19930000	19940000	+	-92.1387462818861
chr17-19940000	chr17	19940000	19950000	+	-94.4657348707411
chr17-19950000	chr17	19950000	19960000	+	-92.9729962787487
chr17-19960000	chr17	19960000	19970000	+	-91.0792124543624
chr17-19970000	chr17	19970000	19980000	+	-91.4015611339526
chr17-19980000	chr17	19980000	19990000	+	-91.8871459352695
chr17-19990000	chr17	19990000	20000000	+	-93.0160080284792
chr17-20000000	chr17	20000000	20010000	+	-91.3486401936467
chr17-20010000	chr17	20010000	20020000	+	-93.2085856271304
chr17-20020000	chr17	20020000	20030000	+	-93.1860155124301
chr17-20030000	chr17	20030000	20040000	+	-94.1486661334065
chr17-20040000	chr17	20040000	20050000	+	-94.2402586282359
chr17-20050000	chr17	20050000	20060000	+	-95.9805361963369
chr17-20060000	chr17	20060000	20070000	+	-96.7180402824114
chr17-20070000	chr17	20070000	20080000	+	-96.4863281311852
chr17-20080000	chr17	20080000	20090000	+	-96.3607215166343
chr17-20090000	chr17	20090000	20100000	+	-95.8438918812615
chr17-20100000	chr17	20100000	20110000	+	-96.61418022861
chr17-20110000	chr17	20110000	20120000	+	-95.6609040093172
chr17-20120000	chr17	20120000	20130000	+	-95.8888778967252
chr17-20130000	chr17	20130000	20140000	+	-95.2980580744987
chr17-20140000	chr17	20140000	20150000	+	-92.6630315119571
chr17-20150000	chr17	20150000	20160000	+	-92.9759601753007
chr17-20160000	chr17	20160000	20170000	+	-92.7641095091561
chr17-20170000	chr17	20170000	20180000	+	-93.558006570701
chr17-20180000	chr17	20180000	20190000	+	-90.7240951681705
chr17-20190000	chr17	20190000	20200000	+	-90.6080291718027
chr17-20200000	chr17	20200000	20210000	+	-93.2302035065015
chr17-20210000	chr17	20210000	20220000	+	-95.7134176325098
chr17-20220000	chr17	20220000	20230000	+	-97.3612528947081
chr17-20230000	chr17	20230000	20240000	+	-96.7221239223293
chr17-20240000	chr17	20240000	20250000	+	-96.6040481001414
chr17-20250000	chr17	20250000	20260000	+	-97.5557620410411
chr17-20260000	chr17	20260000	20270000	+	-99.1542772276926
chr17-20270000	chr17	20270000	20280000	+	-98.1287836662417
